RunningID,X,Y,Flux1,dFlux1,Flux2,dFlux2,Flux3,dFlux3,Ra,Dec,Class,Mag1,dMag1,Mag2,dMag2,Mag3,dMag3,StarID,FieldID,ID,YJ_Color,JH_Color
1.0,6674.9912109375,3.0,3720.00634765625,222.7545318603516,5310.63720703125,317.6251220703125,6762.82958984375,452.4156188964844,4.706626892089844,-0.5297930836677551,-2.0,17.6499080657959,0.06501427292823793,17.752666473388672,0.06493727117776871,17.83763313293457,0.07263316214084625,0,1,2,-0.697231292725,2.45078086853
7.0,6839.79150390625,3.149666309356689,5382.12255859375,223.5516815185547,9520.65234375,319.1015319824219,15087.9833984375,454.5406799316406,4.7069010734558105,-0.5299279689788818,1.0,17.248882293701172,0.04509726166725159,17.118865966796875,0.03639049828052522,16.966377258300778,0.03270900622010231,1,1,2,-0.245317459106,2.1909122467
4.0,6353.5537109375,3.179094791412353,5058.66796875,223.3560028076172,7829.40576171875,318.4275207519531,9649.60546875,453.0707702636719,4.70609188079834,-0.5295291543006897,-1.0,17.31617546081543,0.047938816249370575,17.33121109008789,0.04415782168507576,17.45168113708496,0.05097794532775879,2,1,2,-0.305107116699,1.94638824463
11.0,5895.9541015625,3.809086322784424,2041.842529296875,224.1262359619141,3059.688720703125,320.3777770996094,3995.2421875,456.5308532714844,4.7053303718566895,-0.5291527509689331,-1.0,18.301210403442386,0.11917805671691895,18.351341247558594,0.11368703842163085,18.40909767150879,0.12406601756811142,3,1,2,-0.102165222168,1.49641990662
10.0,5808.328125,3.282357931137085,7261.58837890625,229.3507537841797,11615.89453125,327.8053894042969,14185.3466796875,465.2696533203125,4.705184459686278,-0.5290815830230713,-1.0,16.923686981201172,0.03429212048649788,16.902900695800778,0.030640034005045887,17.033355712890625,0.035611528903245926,4,1,2,-0.264221191406,1.57273483276
8.0,6873.40673828125,3.1671533584594727,6278.12353515625,223.95062255859366,11817.7158203125,319.82550048828125,19528.576171875,455.5323486328125,4.7069573402404785,-0.5299554467201233,1.0,17.08169174194336,0.03873006626963616,16.884197235107422,0.02938362397253513,16.686279296875,0.025326458737254143,5,1,2,-0.5297889709470001,2.34516906738
5.0,6570.40283203125,3.167022228240967,5284.1826171875,223.4588165283203,8554.7080078125,318.6599426269531,11162.8583984375,453.4145202636719,4.7064528465271,-0.5297070145606995,1.0,17.268821716308597,0.045914039015769965,17.23501968383789,0.04044344276189804,17.293516159057614,0.04410073533654213,6,1,2,-0.656755447388,2.05665969849
6.0,6578.21630859375,3.24887752532959,4578.064453125,223.14385986328125,7237.927734375,318.2438049316406,9245.84375,452.9848937988281,4.706466197967528,-0.5297133326530457,-2.0,17.424562454223633,0.052921101450920105,17.416496276855472,0.04773880541324616,17.498088836669922,0.05319404229521752,7,1,2,-0.136379241943,1.8488578796400001
9.0,5441.3740234375,3.2828149795532227,7985.21337890625,229.77267456054688,13164.96484375,328.4615783691406,17215.4453125,466.1753845214844,4.704574108123778,-0.5287802219390869,-2.0,16.820550918579098,0.031241916120052338,16.766983032226562,0.02708885818719864,16.82316017150879,0.029400646686553955,8,1,2,-1.05840206146,0.996486663818
15.0,6137.40283203125,3.6806387901306152,8219.5810546875,224.7544860839844,11698.1083984375,319.638427734375,14579.17578125,454.1608276367188,4.705732822418213,-0.5293511152267456,-1.0,16.789142608642578,0.029688244685530663,16.895244598388672,0.029666695743799213,17.00362205505371,0.033822253346443176,9,1,2,-0.1226978302,1.70831871033
