RunningID,X,Y,Flux1,dFlux1,Flux2,dFlux2,Flux3,dFlux3,Ra,Dec,Class,Mag1,dMag1,Mag2,dMag2,Mag3,dMag3,StarID,FieldID,ID,YJ_Color,JH_Color
3.0,6675.63427734375,3.1291260719299316,4714.59912109375,144.59144592285156,7595.99658203125,215.8824462890625,9963.58984375,325.55987548828125,4.706627368927002,-0.5297937393188477,-1.0,15.326592445373535,0.033298421651124954,15.34538745880127,0.03085733391344548,15.463918685913086,0.035476505756378174,0,1,5,-0.697231292725,2.45078086853
8.0,6840.4599609375,3.2940077781677246,5876.4208984375,146.33033752441406,10773.7119140625,218.3575439453125,17854.056640625,328.8996276855469,4.706902503967285,-0.5299285650253296,1.0,15.087422370910645,0.027036301791667938,14.965934753417967,0.022005369886755943,14.830615997314453,0.02000102587044239,1,1,5,-0.245317459106,2.1909122467
5.0,6354.15673828125,3.367760181427002,5616.17138671875,145.0798797607422,9364.775390625,216.5633850097656,12332.1162109375,326.21160888671875,4.706092357635498,-0.5295298099517822,-1.0,15.136605262756348,0.028047403320670128,15.1181058883667,0.02510808035731316,15.232364654541016,0.02872020937502384,2,1,5,-0.305107116699,1.94638824463
14.0,5896.66552734375,5.026796340942383,1471.169677734375,172.43528747558594,2249.669189453125,248.14596557617188,2898.39501953125,357.5089111328125,4.705331802368164,-0.5291522145271301,-1.0,16.591047286987305,0.12725919485092166,16.666553497314453,0.11976071447134018,16.8045654296875,0.1339229792356491,3,1,5,-0.102165222168,1.49641990662
10.0,5808.92919921875,3.8719077110290527,7631.55859375,176.49864196777344,10868.3525390625,252.3064727783203,13781.2333984375,361.3209228515625,4.705184459686278,-0.5290818810462952,0.0,14.803671836853027,0.02511041983962059,14.956439971923828,0.0252052191644907,15.111738204956055,0.02846628800034523,4,1,5,-0.264221191406,1.57273483276
9.0,6873.96484375,3.231383800506592,7125.3310546875,146.99867248535156,13108.5517578125,219.2438201904297,22776.3984375,330.2264709472656,4.706957817077637,-0.5299561023712158,1.0,14.878193855285645,0.02239928767085076,14.752962112426758,0.01815927401185036,14.566245079040527,0.015741737559437752,5,1,5,-0.5297889709470001,2.34516906738
6.0,6571.0400390625,3.143509864807129,6672.92529296875,145.68927001953125,10676.494140625,217.12815856933602,16057.06640625,327.32012939453125,4.7064528465271,-0.5297079682350159,-2.0,14.949414253234865,0.02370484545826912,14.97577667236328,0.02208072319626808,14.945793151855467,0.022132596001029008,6,1,5,-0.656755447388,2.05665969849
7.0,6578.77001953125,3.3010058403015137,4168.158203125,144.34414672851562,6978.7197265625,215.7174072265625,10676.958984375,325.862060546875,4.706466197967528,-0.5297141075134277,-2.0,15.460345268249512,0.03759939223527908,15.43740940093994,0.03356102854013443,15.388838768005373,0.03313691169023514,7,1,5,-0.136379241943,1.8488578796400001
15.0,5441.96240234375,4.409214973449707,6728.84619140625,208.5220947265625,9370.9716796875,289.4220886230469,11793.4208984375,397.98828125,4.704574108123778,-0.5287798643112183,0.0,14.940354347229006,0.033646300435066216,15.117386817932127,0.03353303670883179,15.280858993530273,0.03664007037878037,8,1,5,-1.05840206146,0.996486663818
17.0,6138.04541015625,3.9741716384887695,7406.9814453125,146.03118896484375,11139.0625,217.22848510742188,15112.658203125,326.9494323730469,4.705732822418213,-0.5293517112731934,-1.0,14.836102485656738,0.02140573598444461,14.929727554321287,0.021173564717173576,15.011606216430664,0.02348905429244041,9,1,5,-0.1226978302,1.70831871033
