RunningID,X,Y,Flux1,dFlux1,Flux2,dFlux2,Flux3,dFlux3,Ra,Dec,Class,Mag1,dMag1,Mag2,dMag2,Mag3,dMag3,StarID,FieldID,ID,YJ_Color,JH_Color
225232.0,7723.81640625,4782.32080078125,4622.5146484375,129.95912170410156,7504.2001953125,189.1510467529297,10812.515625,276.7987670898437,4.712884426116943,-0.5237807035446167,-1.0,16.921586990356445,0.030524902045726776,16.923465728759766,0.027367187663912773,16.932893753051758,0.02779478020966053,170000,2,8,-0.10722351074200001,1.4640979766799997
225233.0,7720.087890625,4788.611328125,1349.67578125,127.66925811767578,2165.720947265625,186.4892425537109,3063.096923828125,274.0477294921875,4.712884426116943,-0.5237686038017273,-1.0,18.258209228515625,0.10270290076732637,18.272720336914066,0.09349257498979567,18.302309036254886,0.09713847935199738,170001,2,8,-0.136800765991,1.4810581207299998
225328.0,7006.2158203125,4786.6494140625,3983.930419921875,129.50785827636722,6704.26171875,188.7276763916016,10020.6337890625,276.47805786132807,4.711696147918701,-0.5231888890266418,-1.0,17.083003997802734,0.03529476001858711,17.045848846435547,0.030564019456505775,17.015472412109375,0.0299565177410841,170002,2,8,-0.180265426636,1.48997879028
225393.0,6316.71875,4789.244140625,2621.0810546875,130.24984741210938,4404.6015625,189.24668884277344,6571.3701171875,276.68441772460943,4.7105536460876465,-0.5226219296455383,-2.0,17.537582397460938,0.0539538711309433,17.501960754394528,0.04664955288171768,17.473569869995114,0.04571456462144852,170003,2,8,-0.42059326171899997,1.04487419128
225330.0,3291.70751953125,4789.78857421875,1000.9370727539062,132.76318359375,1666.953369140625,191.5533599853516,2464.45849609375,277.84713745117193,4.7055392265319815,-0.5201433897018433,1.0,18.58276557922364,0.14401134848594666,18.556915283203125,0.1247648224234581,18.538406372070312,0.12240812182426453,170004,2,8,-0.207777023315,1.3699951171899998
225295.0,2061.109619140625,4785.42529296875,3773.655029296875,132.98136901855472,6449.07080078125,192.1429443359375,10249.8740234375,279.14096069335943,4.703498840332031,-0.5191386342048645,1.0,17.141876220703125,0.03826083615422249,17.087982177734375,0.032348424196243286,16.990913391113278,0.02956860698759556,170005,2,8,-0.17586326599100002,1.29407691956
225307.0,1651.93701171875,4780.41845703125,10847.830078125,132.37889099121094,17818.427734375,191.60374450683602,26246.55078125,278.983642578125,4.702817916870117,-0.5188092589378357,-1.0,15.995426177978516,0.013249566778540613,15.984551429748535,0.011675095185637474,15.9700288772583,0.011540704406797886,170006,2,8,-0.08307838439939999,1.5028066635100001
225308.0,1647.6807861328125,4786.2138671875,6726.78076171875,129.5980224609375,11051.9140625,188.346435546875,16164.244140625,275.51583862304693,4.702816486358644,-0.5187974572181702,-1.0,16.514263153076172,0.02091784402728081,16.503131866455078,0.018503153696656227,16.496320724487305,0.018506187945604324,170007,2,8,-0.184550285339,1.45558929443
225309.0,1018.84521484375,4788.00146484375,987.4148559570312,125.18888092041016,1739.739501953125,183.13987731933602,2879.772705078125,270.09521484375,4.7017788887023935,-0.5182772278785706,1.0,18.597532272338867,0.13765498995780945,18.510513305664066,0.11429428309202196,18.369314193725586,0.10183205455541612,170008,2,8,-0.124864578247,1.2970504760700001
225367.0,1176.627685546875,4789.74560546875,1205.33154296875,125.75730895996094,1898.45947265625,183.8213195800781,2529.158203125,270.72149658203125,4.7020416259765625,-0.5184046626091003,-1.0,18.38101577758789,0.1132798120379448,18.415721893310547,0.10512847453355788,18.51027107238769,0.11621777713298798,170009,2,8,-0.152713775635,1.53514289856
225445.0,7065.99462890625,4790.21875,1157.222900390625,127.53401947021484,1874.1790771484373,186.34420776367188,2761.20751953125,273.94168090820307,4.711798667907715,-0.5232325792312622,-1.0,18.42523956298828,0.11965610086917874,18.4296989440918,0.10795198380947113,18.414962768554688,0.10771716386079787,170010,2,8,-0.14934921264599998,1.31891059875
225320.0,6667.35693359375,4789.73291015625,588.4727783203125,128.87570190429688,1063.448974609375,187.65475463867188,1691.468017578125,275.0418701171875,4.711136341094972,-0.5229077339172363,1.0,19.159465789794922,0.23777736723423004,19.0449333190918,0.19158819317817688,18.94705009460449,0.17654721438884735,170011,2,8,-0.227338790894,1.4191608429
225317.0,10546.5087890625,4784.07421875,49617.63671875,160.2610626220703,80930.3828125,225.84446716308602,117582.71875,317.381591796875,4.717584609985352,-0.5260756015777588,-1.0,14.344691276550293,0.0035068548750132322,14.341445922851562,0.003029867773875594,14.341849327087402,0.002930650720372796,170012,2,8,-0.164374351501,1.115483284
225318.0,10528.6982421875,4778.31103515625,2265.4951171875,130.4844970703125,3726.2490234375,190.73507690429688,5359.3173828125,280.30819702148443,4.717549800872803,-0.5260694026947021,-1.0,17.69587516784668,0.06253477931022644,17.683544158935547,0.05557564646005631,17.694936752319336,0.05678742378950119,170013,2,8,-0.298946380615,1.21626663208
225319.0,10540.37890625,4776.744140625,26266.6484375,146.3343048095703,42995.015625,209.32701110839844,62127.4609375,299.63116455078125,4.717567920684815,-0.5260812044143677,-1.0,15.035270690917967,0.0060487729497253895,15.028180122375488,0.0052860709838569156,15.034499168395994,0.005236356519162655,170014,2,8,-0.06980991363530001,1.4947214126600001
226523.0,10569.2548828125,4783.1328125,7756.25,134.268310546875,12540.5361328125,195.05177307128903,18327.681640625,284.8232727050781,4.717621326446533,-0.526095449924469,-1.0,16.35965347290039,0.018795225769281387,16.365936279296875,0.016887277364730842,16.359941482543945,0.016873057931661606,170015,2,8,-0.1811170578,1.45504665375
